SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
1,33,109.9,3694.7,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
0,34,73.95,2524.45,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1
1,33,54.6,1803.7,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0
0,23,20.05,415.1,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0
0,32,19.75,624.15,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0
0,11,20.05,237.7,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0
0,69,99.45,7007.6,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,1
0,68,55.9,3848.8,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0
0,20,19.7,419.4,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,0
0,72,19.8,1468.75,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,0
0,60,95.4,5812.0,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,0
1,32,93.95,2861.45,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,0
0,1,19.9,19.9,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,1
0,1,19.6,19.6,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,1
1,3,81.35,233.7,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,46,24.45,1066.15,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,29,74.95,2149.05,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
0,51,87.35,4473.0,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,0
1,48,70.65,3545.05,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0,16,73.25,1195.75,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,70,98.7,6858.9,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,0
0,40,24.8,1024.7,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,0
0,22,83.3,1845.9,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1
1,1,75.3,75.3,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
0,5,24.3,132.25,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0
0,7,69.85,515.45,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0,29,100.55,2830.45,True,False,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,0
0,44,25.7,1110.5,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0
0,10,40.7,449.3,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
1,55,51.65,2838.55,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1,52,105.1,5376.4,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,0
0,10,85.95,858.6,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0
0,18,75.6,1395.05,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0,68,58.25,3975.7,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0
0,61,19.4,1182.55,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,1
0,72,65.2,4784.45,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0
0,2,53.45,119.5,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0
0,12,45.4,518.9,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
0,41,19.75,899.45,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,0
0,26,44.45,1183.8,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,0
0,36,20.85,720.05,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0
0,72,114.05,8468.2,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0
0,35,89.85,3161.2,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,0
0,1,55.05,55.05,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,0
0,16,112.95,1882.55,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0
1,49,101.55,5070.4,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,0
0,54,114.65,6049.5,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,True,0
0,18,64.8,1166.7,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0
0,36,80.4,2937.65,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0
0,60,105.9,6396.45,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,1
0,1,69.55,69.55,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,52,25.05,1270.25,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,0
0,8,94.75,759.55,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0
0,72,105.5,7611.55,True,True,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,0
0,64,24.7,1642.75,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0
1,22,69.75,1545.4,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,0
0,60,60.2,3582.4,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
0,28,81.05,2227.1,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1
0,61,24.4,1417.9,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0
0,24,104.15,2494.65,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0
0,28,92.9,2768.35,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,0
0,30,80.8,2369.3,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
0,2,20.0,38.0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0
0,1,75.1,75.1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
0,6,19.65,100.9,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0
0,24,69.45,1614.05,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,0
0,4,101.15,385.9,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,1
0,7,99.8,673.25,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1
1,72,116.05,8404.9,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0
0,70,40.05,2799.75,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,0
1,64,102.1,6538.45,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0
0,72,89.7,6588.95,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,0
0,44,19.9,868.1,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0
0,13,55.95,734.35,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1
1,17,20.65,330.6,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0
0,1,55.0,55.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1
0,9,70.05,564.4,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,0
0,24,53.6,1315.35,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0
0,1,74.7,74.7,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,24,80.25,1861.5,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
1,35,76.05,2747.2,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,0
0,7,75.7,554.05,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,0
0,5,96.1,453.4,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,1
0,15,69.0,994.8,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,11,19.65,225.75,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0
0,48,45.3,2145.0,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,1
1,20,81.45,1671.6,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0
0,72,108.5,8003.8,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,0
0,8,83.55,680.05,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1
0,72,84.5,6130.85,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,0
0,15,100.15,1415.0,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0
0,72,88.6,6201.95,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0
0,1,74.35,74.35,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,63,104.8,6597.25,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,0
0,2,59.0,114.15,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0
0,2,74.4,139.4,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
1,61,64.05,3902.6,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,0
0,1,20.4,20.4,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0
0,22,43.75,903.6,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,1
0,28,60.9,1785.65,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0
0,70,19.8,1397.65,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0
1,5,28.45,131.05,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,12,99.7,1238.45,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,1
0,34,116.25,3899.05,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,0
1,71,80.7,5676.0,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,0
0,70,65.2,4543.15,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,0
0,52,84.05,4326.8,False,True,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,0
0,69,79.45,5502.55,True,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False,0
1,20,94.1,1782.4,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,1
0,11,78.0,851.8,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0
0,2,94.2,167.5,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,1
0,6,80.5,502.85,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,1
0,1,19.85,19.85,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0
1,20,94.3,1818.3,True,True,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,0
0,61,106.45,6300.15,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0
1,5,74.35,334.8,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,56,105.45,5916.95,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,0
0,30,95.0,2852.4,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,0
0,40,104.8,4131.95,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,1
0,28,54.3,1546.3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0
1,5,70.05,302.6,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1,27,75.2,1929.35,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
0,12,20.05,265.45,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,0
0,67,105.4,6989.45,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0
1,29,51.6,1442.0,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
0,55,85.5,4713.4,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
0,23,75.6,1758.6,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,34,100.05,3480.0,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,1
0,52,91.25,4738.3,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,0
1,72,115.75,8399.15,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0
0,58,94.7,5430.35,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,0
0,35,19.6,686.95,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0
1,56,99.9,5706.3,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,0
0,24,21.1,490.65,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,0
0,70,20.05,1360.25,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0
0,2,79.95,174.45,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0
1,68,107.15,7379.8,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False,0
0,1,85.0,85.0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1
0,12,89.55,1021.75,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,0
0,63,81.55,5029.05,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0,33,58.45,1955.4,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,0
0,69,95.65,6744.2,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,0
0,60,80.6,4946.7,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0
0,72,113.1,8248.5,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0
0,11,58.95,601.6,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,0
0,1,19.55,19.55,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0
0,10,86.05,834.1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1
0,13,45.55,597.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,1
0,34,78.95,2647.2,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,0
0,39,86.3,3266.0,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,1
0,65,105.05,6744.25,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,0
1,50,101.9,5265.5,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,0
0,15,19.75,311.6,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0
0,72,110.3,7966.9,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,0
0,72,115.6,8220.4,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0
0,55,19.35,1153.25,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0
0,23,25.6,514.75,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,0
0,32,80.35,2596.15,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
0,56,68.75,3808.0,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,0
0,1,19.9,19.9,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,0
0,38,70.6,2708.2,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,0
0,11,70.2,760.05,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,1,49.3,49.3,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0
0,56,107.25,6033.3,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,0
0,3,23.6,89.05,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0
0,7,69.7,516.15,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,0
0,59,99.5,5861.75,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,True,False,False,0
0,7,64.3,445.95,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,0
0,71,70.85,4973.4,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,True,False,False,0
0,15,101.9,1667.25,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,False,0
0,71,73.5,5357.75,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,0
0,35,100.25,3527.6,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,1
0,11,40.4,422.6,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,True,False,False,0
0,60,19.25,1103.25,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,0
1,47,59.6,2754.0,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0
0,11,64.9,697.25,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,0
0,56,100.3,5614.45,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,1
1,28,110.85,3204.4,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0
0,61,81.05,4747.65,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,0
0,31,98.05,3082.1,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,0
0,9,70.5,597.9,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
1,35,94.55,3365.4,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0
0,2,19.65,38.8,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0
0,12,19.0,233.55,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,1
0,1,75.3,75.3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
1,4,89.2,346.2,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,1
0,1,19.0,19.0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0
0,3,20.0,61.7,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0
1,1,85.7,85.7,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1
0,52,63.25,3342.45,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False,False,0
0,5,20.1,85.1,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0
0,72,99.15,7422.1,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,0
0,71,90.4,6668.05,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0
0,72,111.9,8071.05,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0
0,46,24.9,1174.8,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,0
0,63,83.5,5435.0,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,0
0,30,84.3,2438.6,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,0
0,1,45.6,45.6,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,12,61.65,713.75,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,1
0,16,54.85,916.15,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,0
0,4,65.55,237.2,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0
0,51,90.35,4614.55,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,True,False,False,0
0,65,20.4,1414.45,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,0
0,16,74.55,1170.5,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,0
0,2,19.95,47.7,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0
