SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
1,0.3087664528462136,1.2947748297662514,0.840506045268694,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False,0
0,-1.2802480369298874,0.20947435374970363,-0.9759951047888099,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,-1.2802480369298874,-0.4952230456852367,-0.9853482790489364,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0
0,0.7569500268856267,-1.336206262935425,-0.44864372775440997,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
1,-1.2395040756535771,-0.5168293338754589,-0.9671713554868038,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,0.797693988161937,-1.1533838244027754,-0.2911398027135995,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0
0,0.7569500268856267,0.6183318071954478,0.823321793503037,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
0,-1.2802480369298874,-1.4741541029191516,-0.9983412498961407,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0
0,-0.05792919864057891,0.3474221937334304,0.027000478370233557,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,0
0,0.5939741817803856,-1.4708300585821945,-0.5604185720375735,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0
0,-1.1987601143772668,0.3424361272279943,-0.8879340867547881,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1
1,-0.42462485012737144,-1.4874502802669807,-0.8233883606106128,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0
0,-1.2802480369298874,-1.4675060142452372,-0.9982530124031205,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0
0,1.6125732136881425,0.6765025830921999,1.7792647335091325,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0
0,-1.1987601143772668,-0.48691293484284354,-0.9331778613008248,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,1
1,0.5939741817803856,0.6698544944182854,0.7653497605888565,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,0
0,1.6125732136881425,0.05656831424966958,1.1154540735192071,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,0
0,1.368109446030281,-0.04980110453296304,0.8410795889733245,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,0
0,0.10504664646466222,0.6100216963530546,0.24933690140753442,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
0,-0.13941712119319946,0.6681924722498068,0.1027523661279566,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0
0,-1.2395040756535771,-1.4708300585821945,-0.9925396347300716,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0
0,-1.1580161531009565,-0.5168293338754589,-0.9153980064572825,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,-0.3023929662984406,0.5003282332334644,-0.11821637576753333,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
0,1.3273654847539706,-0.17279074500038175,0.6425893484246954,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,0
1,-0.22090504374582004,1.3246912287988668,0.30031611299987526,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,0
0,-0.13941712119319946,0.3490842159019089,-0.008779825049401497,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,0
0,-0.13941712119319946,0.5086383440758576,-0.03154509824857742,True,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,0
0,-1.2802480369298874,-1.504070501951767,-0.9987383186147307,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,1
0,-0.506112772679992,0.5385547431084732,-0.2645361985680509,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,0
0,1.0421577558197987,-1.3328822185984677,-0.3371997740700719,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,0
0,-0.7505765403378537,0.7047569599563366,-0.49379926480742675,False,False,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0
0,1.6125732136881425,-1.3096139082397669,-0.25253589951732247,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0
0,0.5532302205040753,0.8094643565704907,0.8657199088991768,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,0
0,1.5718292524118322,-0.2176653435493049,0.8217555780019308,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
0,-0.01718523736426863,0.6931228047769863,0.1680922297093126,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0
0,-0.26164900502213034,-0.4802648461689289,-0.4437465468917966,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,0
1,1.4495973685829016,0.5169484549182508,1.4585655651277176,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,0
0,-1.2395040756535771,-1.4824642137615447,-0.9920322691452061,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0
0,1.1643896396487294,-1.4708300585821945,-0.43119476350969277,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0
0,-1.1580161531009565,0.703094937787858,-0.8391387531146939,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1
0,-1.1987601143772668,-0.6464670630167922,-0.9449355072457482,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
1,0.02355872391204165,0.9873007285977041,0.3627661986848241,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1
1,-0.9542963467194051,-1.4475617482234935,-0.9171186375711735,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0
0,-0.42462485012737144,-1.28135953137563,-0.7400480484531644,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0
0,-1.1172721918246462,0.5335686766030371,-0.8502566772352218,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0
1,-0.09867315991688919,0.8942274871629008,0.2094976733089766,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1
0,1.3273654847539706,0.3125197281953792,1.11282900810186,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,0
0,0.512486259227765,0.7463075141683023,0.7316650976284477,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,1
0,-1.1172721918246462,-1.477478147256109,-0.9664433961693882,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0
0,-0.3023929662984406,0.35573230457582355,-0.1686441030284987,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
0,1.6125732136881425,0.4737358785378064,1.5209494726929014,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
0,-0.22090504374582004,0.8427047999400633,0.06181016936664801,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
0,-0.01718523736426863,-0.47195473532653576,-0.27788211938733526,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,0
0,-0.09867315991688919,1.5174858003423883,0.4604892222045427,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,0
0,1.5310852911355222,1.2033636104999266,2.118670250410801,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,0
1,0.3902543753988342,0.48370801154867815,0.4680114684845028,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
1,1.6125732136881425,0.8327326669291911,1.9474233358321158,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0
0,0.5939741817803856,0.0067076491953105815,0.26321224718493924,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,0
0,-1.2395040756535771,0.5202724992552084,-0.9468767320921895,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0
0,-0.9135523854430948,1.1219245242444733,-0.5624039156305248,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,1
0,1.1643896396487294,-1.3528264846202114,-0.3228170627078018,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,0
0,-1.1172721918246462,-0.6896796393972369,-0.9181774874874143,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0
1,1.6125732136881425,1.5291199555217385,2.4701863632294723,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0
1,1.6125732136881425,1.6670677955054654,2.6087854053907344,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0
1,-1.1987601143772668,0.3407741050595158,-0.917846596888589,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
0,0.6347181430566958,-1.5140426349626388,-0.6301041321501674,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0
0,1.24587756220135,0.8393807556031058,1.559023950931058,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,0
0,-0.22090504374582004,-0.26918803077214243,-0.27810271311988544,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
0,1.5310852911355222,0.5103003662443366,1.4633524491240557,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,True,False,False,0
0,-1.0357842692720256,0.2177844645920968,-0.7798210984319573,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,0
0,-1.2395040756535771,0.8493528886139774,-0.923317321455833,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
1,-0.506112772679992,1.1219245242444733,-0.1943432728705917,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,1
0,1.368109446030281,-1.499084435446331,-0.45420268981467393,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0
0,-1.1987601143772668,-1.494098368940895,-0.9821276105537042,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0
0,-0.7098325790615434,0.7014329156193795,-0.44725398723934406,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1
0,1.6125732136881425,0.8493528886139774,1.888326274881929,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,0
0,-1.2802480369298874,-1.4625199477398012,-0.9981868342833554,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0
0,-0.42462485012737144,0.8127884009074476,-0.1656440282658166,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,1
0,-1.1987601143772668,0.18288199905404562,-0.9152215314712423,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,1.6125732136881425,0.06820246942901982,1.0921593753619108,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0
0,1.3273654847539706,-1.4924363467724167,-0.43708461616878197,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0
0,-0.8728084241667845,-0.9639132971962113,-0.8471463056062645,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,0
0,-0.42462485012737144,0.46708778986389177,-0.3013532925306717,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
0,-0.7505765403378537,-1.4758161250876303,-0.8857281494292866,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0
0,0.3495104141225239,0.3141817503638577,0.3555086648839239,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0
0,-0.6283446565089229,5.9560521395953924e-05,-0.48870354958551815,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,0
0,-0.8728084241667845,-1.4741541029191516,-0.9026697480891385,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,0
0,-0.7098325790615434,0.9490742187226954,-0.37000206210027986,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1
0,-1.2802480369298874,-1.4924363467724167,-0.9985839030019457,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,1
0,-1.1172721918246462,0.8011542457280975,-0.8069982462821363,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,1
0,0.02355872391204165,1.0305133049781485,0.33241250108592274,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,1
0,1.6125732136881425,1.524133889016303,2.551100144328869,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,True,False,False,0
0,-1.1987601143772668,-0.8143313020331343,-0.9665536930356633,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0
0,-1.2395040756535771,0.5717951864780458,-0.9258982681266698,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,1.082901717096109,1.4028062707173625,1.706954107979192,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,True,False,False,0
0,-1.2395040756535771,-0.6464670630167922,-0.9678772554309643,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,1.5718292524118322,0.28426535133124214,1.266737255302103,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,True,False,False,0
0,-1.1172721918246462,-0.6647493068700573,-0.9101037568760788,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,-0.22090504374582004,-0.33400689534280925,-0.3410381050164446,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0
0,-1.2802480369298874,-0.41877002593521945,-0.9843335478792058,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,1
0,1.24587756220135,-0.8043591690222623,0.1348487542140041,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,0
1,0.5532302205040753,1.5025276008260804,1.1433371213135466,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,1
0,1.6125732136881425,-0.3157246514895444,0.7501508524161506,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
0,0.06430268518835193,-0.13124019078841592,-0.12340032848246196,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0
0,-0.3431369275747509,0.4521295903475845,-0.19893162250763485,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,0
0,1.6125732136881425,0.16127571086382367,1.1580948420211519,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0
0,1.1236456783724194,-0.16448063415798858,0.5765877036456889,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0
0,1.4495973685829016,0.4022689252932255,1.2087211036414123,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,True,False,False,0
0,-0.9950403079957154,-1.494098368940895,-0.9426854511737366,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,0
0,0.06430268518835193,0.09479482412467834,0.02470630355171203,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,0
0,-1.076528230548336,-0.6581012181961428,-0.8755808377319795,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,0
0,-1.2395040756535771,-0.019884705500347457,-0.9439869541957824,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,0
0,-0.05792919864057891,0.5618230534671742,0.11706889937046176,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,0
0,-0.506112772679992,-1.304627841734331,-0.7835050137655448,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,0
0,-1.2802480369298874,-1.4891123024354593,-0.9985397842554357,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,0
0,1.2051336009250397,1.0620917261792426,1.6950861651679934,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,1
1,1.5310852911355222,0.36071837108125965,1.3800783150863725,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,0
0,-0.9135523854430948,1.1202625020759949,-0.5404768986150394,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,1
0,0.2680224915699033,-1.3627986176310833,-0.6086183025997822,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,0
0,0.5532302205040753,-0.019884705500347457,0.3203901426619393,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,True,False,False,0
0,-1.076528230548336,0.6831506717661141,-0.7914243287640954,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1
0,1.6125732136881425,0.3989448809562679,1.4052480599703452,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,0
0,-0.5876006952326126,-0.3190486958265014,-0.5405430767348045,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,0
0,1.5718292524118322,1.4543289579402001,2.352720200646515,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0
0,0.3087664528462136,1.213335743510798,0.807284629146641,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1
0,-1.2802480369298874,0.1579516665268661,-0.9766789453597153,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,1.0421577558197987,1.278154608081465,1.647548215803435,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,1
0,1.5310852911355222,1.3030849406086444,2.1913117665395667,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,True,False,False,1
0,0.3902543753988342,-1.3145999747452028,-0.518439584733279,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,0
0,0.06430268518835193,-1.1434116913919037,-0.5932429194410365,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
1,-1.1172721918246462,-1.4874502802669807,-0.9658257337182478,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,0
0,-0.3023929662984406,0.6582203392389346,-0.08614204705474071,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,0
0,-1.2395040756535771,0.7114050486302511,-0.9285233335440167,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,1
0,0.9199258719908678,1.2931128075977727,1.4883236596487335,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,0
0,-0.46536881140368175,1.5424161328695678,0.014911941826485038,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,1
0,1.5310852911355222,0.7712378466954819,1.6337831668923053,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False,0
0,1.1643896396487294,1.3811999825271402,1.9712474589475326,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0
0,0.4309983366751445,0.47705992287476395,0.5661756794693217,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0
0,0.5939741817803856,1.273168541576029,1.149734339557501,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0
0,-1.1172721918246462,-0.02819481634274062,-0.8670218009090335,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,0
0,1.2051336009250397,-1.296317730891938,-0.31736839751381296,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,0
0,-0.6690886177852331,0.8194364895813623,-0.37635516159772436,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,1
1,-1.0357842692720256,1.0238652163042339,-0.7230843904200576,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,1
0,-0.7505765403378537,-1.304627841734331,-0.8430432621808316,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0
0,1.1236456783724194,0.8692971546357213,1.3986081886205854,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,1
0,0.06430268518835193,-0.6630872847015785,-0.3709064964037356,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,0
0,0.7162060656093164,1.4543289579402001,1.4680069768808641,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,True,False,1
0,0.22727853029359305,-1.3212480634191175,-0.5820808765739987,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0
0,1.5310852911355222,0.3091956838584216,1.2966497654359042,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,0
0,0.18653456901728277,0.7978302013911399,0.46644525298339684,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0
1,-1.1580161531009565,0.46708778986389177,-0.8781838437760713,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1
1,1.1236456783724194,0.9457501743857384,1.54029554303755,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0
0,1.2051336009250397,0.21944648676057582,0.9723769785871766,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,0
0,-1.2802480369298874,-0.6780454842178864,-0.9877748101069881,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,0.1457906077409725,0.4787219450432425,0.25220461993068644,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
0,0.4717422979514547,-1.4758161250876303,-0.6078462245358567,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0
1,0.9199258719908678,1.1701231671303538,1.4232705679196929,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,1
0,1.6125732136881425,1.3363253839782172,2.3411610890608863,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,True,False,False,0
0,-0.8320644628904743,-1.495760391109374,-0.9060668915704109,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,1
0,-0.791320501614164,-1.128453491875596,-0.83349155356141,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0,-1.2802480369298874,0.8343946890976701,-0.967700780444924,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1
0,-0.7098325790615434,-1.4708300585821945,-0.8767941032610053,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0
